Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date,Annual_Spend,Signup_Year,Tenure_Group,Spend_Group
C020502,41,Non-binary,East,3,Standard,30.56,1,0,26-09-2020,366.72,2020,0-6 mo,Q3
C020503,44,Male,East,75,Basic,16.04,2,0,07-09-2019,192.48,2019,5-10 yr,Q2
C020504,39,Female,East,60,Premium,89.6,3,0,18-01-2025,1075.2,2025,2-5 yr,Q4 high
C020505,28,Male,East,114,Basic,14.5,1,0,21-06-2019,174,2019,5-10 yr,Q1 low
C020506,39,Female,East,81,Standard,18.38,2,0,13-05-2022,220.56,2022,5-10 yr,Q2
C020507,33,Female,South,67,Standard,37.97,3,0,02-10-2023,455.64,2023,5-10 yr,Q3
C020508,39,Female,North,45,Premium,93.06,1,0,03-04-2023,1116.72,2023,2-5 yr,Q4 high
C020509,28,Female,South,60,Standard,25.48,0,0,21-04-2024,305.76,2024,2-5 yr,Q2
C020510,21,Female,North,75,Basic,13.09,1,0,15-12-2021,157.08,2021,5-10 yr,Q1 low
C020511,24,Male,North,76,Premium,69.64,1,0,20-07-2024,835.68,2024,5-10 yr,Q4 high
C020512,21,Female,West,93,Basic,14.18,2,0,14-10-2021,170.16,2021,5-10 yr,Q1 low
C020513,33,Male,North,9,Basic,12.64,0,1,03-03-2023,151.68,2023,6-12 mo,Q1 low
C020514,23,Male,East,112,Premium,73.72,0,1,28-11-2021,884.64,2021,5-10 yr,Q4 high
C020515,40,Male,Central,80,Premium,50.61,0,0,23-08-2025,607.32,2025,5-10 yr,Q4 high
C020516,56,Female,East,55,Standard,22.78,2,0,04-01-2025,273.36,2025,2-5 yr,Q2
C020517,38,Male,South,106,Standard,31.6,2,0,03-11-2023,379.2,2023,5-10 yr,Q3
C020518,29,Male,Central,48,Basic,14.41,3,0,12-11-2023,172.92,2023,2-5 yr,Q1 low
C020519,39,Female,North,18,Basic,20,1,0,05-11-2023,240,2023,1-2 yr,Q2
C020520,49,Male,North,13,Standard,21.13,1,0,07-05-2023,253.56,2023,1-2 yr,Q2
C020521,30,Male,South,39,Basic,5.69,1,0,04-10-2019,68.28,2019,2-5 yr,Q1 low
C020522,18,Female,North,34,Standard,37.04,2,0,09-07-2019,444.48,2019,2-5 yr,Q3
C020523,19,Male,East,45,Standard,31.94,0,0,06-09-2024,383.28,2024,2-5 yr,Q3
C020524,36,Male,East,11,Premium,95.38,1,0,05-10-2020,1144.56,2020,6-12 mo,Q4 high
C020525,33,Female,East,81,Basic,15.71,2,0,03-06-2023,188.52,2023,5-10 yr,Q2
C020526,43,Male,East,42,Premium,78.01,2,0,13-12-2020,936.12,2020,2-5 yr,Q4 high
C020527,37,Female,Central,68,Premium,67.81,0,0,18-07-2020,813.72,2020,5-10 yr,Q4 high
C020528,32,Male,South,78,Standard,18.06,0,1,26-04-2025,216.72,2025,5-10 yr,Q2
C020529,31,Male,Central,8,Premium,90.23,0,0,26-03-2020,1082.76,2020,6-12 mo,Q4 high
C020530,25,Female,Central,50,Premium,49.87,0,0,21-03-2025,598.44,2025,2-5 yr,Q4 high
C020531,40,Male,North,63,Standard,30.68,3,0,03-10-2019,368.16,2019,5-10 yr,Q3
C020532,41,Male,East,66,Standard,15,1,0,04-01-2021,180,2021,5-10 yr,Q1 low
C020533,30,Male,East,31,Premium,58.54,2,0,06-06-2023,702.48,2023,2-5 yr,Q4 high
C020534,33,Female,West,86,Basic,13.42,1,0,07-03-2020,161.04,2020,5-10 yr,Q1 low
C020535,34,Female,South,110,Premium,66.99,0,0,21-04-2019,803.88,2019,5-10 yr,Q4 high
C020536,34,Non-binary,West,109,Standard,23.92,2,0,21-05-2021,287.04,2021,5-10 yr,Q2
C020537,43,Male,Central,111,Premium,35.85,1,0,16-04-2022,430.2,2022,5-10 yr,Q3
C020538,42,Female,Central,69,Standard,17.68,1,0,18-01-2022,212.16,2022,5-10 yr,Q2
C020539,37,Non-binary,North,4,Standard,23.42,1,0,10-07-2020,281.04,2020,0-6 mo,Q2
C020540,27,Male,South,94,Premium,81.41,2,1,03-09-2021,976.92,2021,5-10 yr,Q4 high
C020541,41,Female,East,15,Basic,18.15,0,0,19-11-2023,217.8,2023,1-2 yr,Q2
C020542,50,Prefer not to say,South,6,Standard,27.19,3,0,27-12-2021,326.28,2021,0-6 mo,Q3
C020543,42,Male,South,61,Standard,32.21,5,0,06-05-2025,386.52,2025,5-10 yr,Q3
C020544,35,Female,South,95,Basic,14.97,0,0,02-09-2024,179.64,2024,5-10 yr,Q1 low
C020545,32,Female,Central,108,Basic,10.39,1,0,11-02-2021,124.68,2021,5-10 yr,Q1 low
C020546,27,Female,Central,83,Premium,97.54,1,0,31-01-2022,1170.48,2022,5-10 yr,Q4 high
C020547,32,Female,East,32,Basic,8.06,0,1,11-01-2024,96.72,2024,2-5 yr,Q1 low
C020548,47,Prefer not to say,South,64,Standard,36.25,0,0,01-05-2020,435,2020,5-10 yr,Q3
C020549,34,Male,North,17,Standard,20.96,1,0,21-04-2022,251.52,2022,1-2 yr,Q2
C020550,36,Female,North,119,Enterprise,100.33,3,0,25-04-2019,1203.96,2019,5-10 yr,Q4 high
C020551,40,Male,East,38,Basic,12.46,1,1,25-01-2023,149.52,2023,2-5 yr,Q1 low
C020552,31,Male,South,38,Standard,35.1,1,1,13-08-2019,421.2,2019,2-5 yr,Q3
C020553,32,Female,Central,86,Basic,19.56,1,0,15-03-2023,234.72,2023,5-10 yr,Q2
C020554,38,Male,West,74,Standard,29.01,3,0,06-04-2020,348.12,2020,5-10 yr,Q3
C020555,41,Female,North,63,Premium,36.97,1,0,09-07-2022,443.64,2022,5-10 yr,Q3
C020556,29,Female,North,95,Basic,10.17,1,0,07-01-2022,122.04,2022,5-10 yr,Q1 low
C020557,18,Male,North,91,Standard,28.94,1,0,30-03-2020,347.28,2020,5-10 yr,Q3
C020558,42,Female,East,97,Basic,12.43,0,1,18-12-2023,149.16,2023,5-10 yr,Q1 low
C020559,33,Female,East,14,Standard,22.5,2,1,09-09-2019,270,2019,1-2 yr,Q2
C020560,18,Female,South,48,Basic,17.63,0,0,26-05-2022,211.56,2022,2-5 yr,Q2
C020561,22,Female,East,69,Enterprise,131.08,3,0,02-07-2021,1572.96,2021,5-10 yr,Q4 high
C020562,19,Female,East,62,Premium,99.91,1,0,26-12-2024,1198.92,2024,5-10 yr,Q4 high
C020563,43,Non-binary,South,40,Basic,13.31,1,0,22-06-2019,159.72,2019,2-5 yr,Q1 low
C020564,20,Male,South,55,Basic,5.13,3,1,14-09-2023,61.56,2023,2-5 yr,Q1 low
C020565,25,Female,North,104,Basic,7.84,1,0,28-06-2022,94.08,2022,5-10 yr,Q1 low
C020566,60,Male,East,64,Basic,11.45,0,0,25-12-2021,137.4,2021,5-10 yr,Q1 low
C020567,44,Female,West,85,Standard,26.69,1,0,07-07-2020,320.28,2020,5-10 yr,Q3
C020568,31,Female,East,61,Standard,28.29,1,0,27-11-2019,339.48,2019,5-10 yr,Q3
C020569,23,Female,Central,51,Basic,18.23,3,0,20-10-2020,218.76,2020,2-5 yr,Q2
C020570,54,Female,North,82,Premium,82.76,2,0,28-12-2021,993.12,2021,5-10 yr,Q4 high
C020571,35,Female,Central,66,Basic,12.76,2,0,06-02-2021,153.12,2021,5-10 yr,Q1 low
C020572,30,Female,West,78,Standard,20.54,2,1,16-10-2024,246.48,2024,5-10 yr,Q2
C020573,35,Female,West,102,Premium,62.71,5,0,11-07-2025,752.52,2025,5-10 yr,Q4 high
C020574,33,Male,South,28,Standard,29.2,1,0,14-05-2019,350.4,2019,2-5 yr,Q3
C020575,54,Female,East,101,Enterprise,216.83,1,0,27-08-2025,2601.96,2025,5-10 yr,Q4 high
C020576,25,Female,South,102,Premium,53.65,1,0,07-11-2019,643.8,2019,5-10 yr,Q4 high
C020577,43,Female,West,2,Premium,71.33,2,1,18-03-2021,855.96,2021,0-6 mo,Q4 high
C020578,30,Female,West,57,Premium,52.44,1,1,29-09-2024,629.28,2024,2-5 yr,Q4 high
C020579,29,Female,East,83,Basic,15.16,2,0,20-04-2022,181.92,2022,5-10 yr,Q1 low
C020580,35,Male,East,88,Standard,17.49,3,0,14-09-2021,209.88,2021,5-10 yr,Q2
C020581,31,Female,West,44,Basic,9.86,0,1,06-06-2019,118.32,2019,2-5 yr,Q1 low
C020582,18,Prefer not to say,East,17,Standard,39.48,1,0,01-07-2022,473.76,2022,1-2 yr,Q3
C020583,31,Female,West,113,Premium,44.11,0,0,23-06-2021,529.32,2021,5-10 yr,Q3
C020584,34,Male,West,103,Standard,18.24,0,0,30-07-2020,218.88,2020,5-10 yr,Q2
C020585,18,Female,Central,111,Premium,70.73,0,0,10-11-2023,848.76,2023,5-10 yr,Q4 high
C020586,30,Male,Central,57,Premium,78.42,1,0,14-04-2025,941.04,2025,2-5 yr,Q4 high
C020587,37,Female,Central,8,Basic,5.25,2,0,24-07-2022,63,2022,6-12 mo,Q1 low
C020588,40,Male,East,78,Basic,19.44,0,0,30-11-2023,233.28,2023,5-10 yr,Q2
C020589,30,Male,North,3,Premium,58.06,0,0,24-07-2024,696.72,2024,0-6 mo,Q4 high
C020590,44,Male,West,30,Premium,40.73,1,0,04-08-2022,488.76,2022,2-5 yr,Q3
C020591,36,Non-binary,Central,15,Premium,36.94,1,1,18-12-2020,443.28,2020,1-2 yr,Q3
C020592,34,Female,West,31,Premium,60.53,1,0,10-03-2019,726.36,2019,2-5 yr,Q4 high
C020593,35,Female,South,113,Standard,38.78,0,0,27-08-2024,465.36,2024,5-10 yr,Q3
C020594,36,Female,West,7,Premium,73.83,1,0,26-02-2025,885.96,2025,6-12 mo,Q4 high
C020595,37,Male,East,24,Basic,5.61,1,1,12-06-2020,67.32,2020,1-2 yr,Q1 low
C020596,48,Male,South,11,Standard,19.13,0,0,26-02-2020,229.56,2020,6-12 mo,Q2
C020597,45,Male,East,1,Standard,25.13,1,0,08-07-2024,301.56,2024,0-6 mo,Q2
C020598,45,Male,Central,51,Standard,17.64,1,0,19-10-2021,211.68,2021,2-5 yr,Q2
C020599,33,Male,Central,74,Premium,98.18,1,0,06-07-2021,1178.16,2021,5-10 yr,Q4 high
C020600,34,Female,North,15,Standard,28,1,0,25-03-2020,336,2020,1-2 yr,Q3
C020601,42,Female,Central,111,Premium,85.25,2,1,09-03-2024,1023,2024,5-10 yr,Q4 high
C020602,53,Female,North,1,Basic,12.6,2,0,16-07-2022,151.2,2022,0-6 mo,Q1 low
C020603,56,Female,North,7,Standard,20.01,2,0,17-07-2024,240.12,2024,6-12 mo,Q2
C020604,22,Male,North,104,Premium,99.52,2,0,25-07-2020,1194.24,2020,5-10 yr,Q4 high
C020605,33,Male,South,62,Premium,65.58,1,0,02-09-2023,786.96,2023,5-10 yr,Q4 high
C020606,36,Male,East,115,Standard,39.1,2,0,12-02-2021,469.2,2021,5-10 yr,Q3
C020607,46,Male,North,20,Basic,16.31,2,1,27-10-2019,195.72,2019,1-2 yr,Q2
C020608,50,Male,South,100,Basic,12.5,0,0,22-04-2024,150,2024,5-10 yr,Q1 low
C020609,40,Female,East,49,Standard,34.57,2,0,20-10-2019,414.84,2019,2-5 yr,Q3
C020610,26,Female,East,75,Basic,8.09,1,1,08-09-2021,97.08,2021,5-10 yr,Q1 low
C020611,29,Female,North,77,Standard,36.64,2,0,22-04-2022,439.68,2022,5-10 yr,Q3
C020612,34,Male,North,90,Standard,16.23,2,1,18-12-2019,194.76,2019,5-10 yr,Q2
C020613,38,Male,North,18,Premium,46.56,0,0,09-07-2024,558.72,2024,1-2 yr,Q3
C020614,69,Male,North,112,Basic,15.26,1,0,11-06-2022,183.12,2022,5-10 yr,Q1 low
C020615,35,Male,West,32,Basic,8.04,5,0,12-08-2024,96.48,2024,2-5 yr,Q1 low
C020616,27,Female,West,25,Basic,14.64,1,0,01-06-2023,175.68,2023,2-5 yr,Q1 low
C020617,33,Female,West,13,Basic,16,2,0,18-04-2024,192,2024,1-2 yr,Q2
C020618,18,Female,East,104,Basic,17.3,1,0,17-07-2024,207.6,2024,5-10 yr,Q2
C020619,40,Male,North,45,Premium,93.17,4,0,16-08-2021,1118.04,2021,2-5 yr,Q4 high
C020620,23,Female,West,97,Premium,42.14,0,0,25-06-2025,505.68,2025,5-10 yr,Q3
C020621,41,Female,Central,42,Enterprise,236.37,1,0,26-07-2022,2836.44,2022,2-5 yr,Q4 high
C020622,23,Female,North,30,Premium,47.83,0,0,07-01-2022,573.96,2022,2-5 yr,Q3
C020623,26,Female,South,30,Basic,6.35,4,1,12-12-2020,76.2,2020,2-5 yr,Q1 low
C020624,38,Male,North,102,Basic,14.29,2,0,24-09-2020,171.48,2020,5-10 yr,Q1 low
C020625,33,Female,North,104,Basic,18.41,0,0,23-09-2021,220.92,2021,5-10 yr,Q2
C020626,29,Male,South,57,Premium,61.76,1,0,01-07-2021,741.12,2021,2-5 yr,Q4 high
C020627,39,Male,South,108,Premium,58.08,2,1,17-09-2019,696.96,2019,5-10 yr,Q4 high
C020628,42,Female,Central,52,Premium,95.47,1,1,07-08-2020,1145.64,2020,2-5 yr,Q4 high
C020629,18,Male,East,92,Basic,10.99,4,0,18-01-2025,131.88,2025,5-10 yr,Q1 low
C020630,42,Male,East,69,Standard,36.73,1,1,17-11-2023,440.76,2023,5-10 yr,Q3
C020631,32,Male,West,33,Standard,26.41,2,1,17-02-2019,316.92,2019,2-5 yr,Q3
C020632,39,Male,South,81,Premium,65.82,0,0,14-02-2023,789.84,2023,5-10 yr,Q4 high
C020633,40,Female,South,24,Standard,16.91,2,1,07-01-2022,202.92,2022,1-2 yr,Q2
C020634,27,Male,South,52,Enterprise,212.61,1,0,11-04-2022,2551.32,2022,2-5 yr,Q4 high
C020635,18,Female,South,106,Standard,19.39,0,1,01-09-2023,232.68,2023,5-10 yr,Q2
C020636,37,Male,Central,75,Standard,20.38,4,0,20-12-2024,244.56,2024,5-10 yr,Q2
C020637,18,Male,North,102,Standard,37.68,2,0,04-08-2023,452.16,2023,5-10 yr,Q3
C020638,57,Female,Central,22,Basic,6.83,0,0,24-03-2024,81.96,2024,1-2 yr,Q1 low
C020639,34,Female,North,1,Standard,38.54,2,0,09-02-2025,462.48,2025,0-6 mo,Q3
C020640,21,Male,East,59,Basic,10.28,1,1,27-09-2024,123.36,2024,2-5 yr,Q1 low
C020641,40,Female,North,110,Standard,36.14,4,0,13-07-2022,433.68,2022,5-10 yr,Q3
C020642,31,Male,South,46,Enterprise,150.25,0,0,20-12-2022,1803,2022,2-5 yr,Q4 high
C020643,20,Female,West,98,Standard,18.81,3,0,11-08-2025,225.72,2025,5-10 yr,Q2
C020644,22,Male,North,38,Basic,11.37,2,0,30-07-2024,136.44,2024,2-5 yr,Q1 low
C020645,26,Male,North,18,Standard,24.29,3,0,15-07-2019,291.48,2019,1-2 yr,Q2
C020646,37,Male,Central,49,Standard,26.1,1,0,24-02-2025,313.2,2025,2-5 yr,Q3
C020647,33,Female,North,42,Standard,15.63,5,1,12-02-2021,187.56,2021,2-5 yr,Q2
C020648,37,Unknown,Central,118,Basic,17.42,1,0,24-09-2021,209.04,2021,5-10 yr,Q2
C020649,32,Male,West,33,Standard,16,2,0,24-09-2022,192,2022,2-5 yr,Q2
C020650,30,Female,East,15,Basic,18.17,2,0,08-11-2019,218.04,2019,1-2 yr,Q2
C020651,38,Male,Central,16,Standard,39,1,0,25-12-2023,468,2023,1-2 yr,Q3
C020652,42,Male,North,98,Basic,11.57,1,0,21-12-2022,138.84,2022,5-10 yr,Q1 low
C020653,28,Female,West,15,Enterprise,242.14,0,0,05-11-2022,2905.68,2022,1-2 yr,Q4 high
C020654,41,Female,Central,42,Standard,17.36,1,0,22-12-2024,208.32,2024,2-5 yr,Q2
C020655,58,Female,West,19,Enterprise,124.3,1,1,05-02-2019,1491.6,2019,1-2 yr,Q4 high
C020656,28,Female,South,6,Basic,16.52,0,0,12-09-2024,198.24,2024,0-6 mo,Q2
C020657,44,Male,West,72,Basic,9.29,2,0,26-07-2020,111.48,2020,5-10 yr,Q1 low
C020658,44,Female,West,90,Standard,21.76,1,1,23-12-2023,261.12,2023,5-10 yr,Q2
C020659,18,Female,Central,72,Basic,12.72,1,0,21-09-2020,152.64,2020,5-10 yr,Q1 low
C020660,18,Female,West,56,Standard,27.16,1,0,06-02-2021,325.92,2021,2-5 yr,Q3
C020661,35,Male,West,44,Basic,15.48,1,0,25-04-2021,185.76,2021,2-5 yr,Q1 low
C020662,38,Female,South,74,Standard,26.05,1,0,21-12-2022,312.6,2022,5-10 yr,Q3
C020663,38,Female,South,82,Premium,82.77,1,0,18-03-2020,993.24,2020,5-10 yr,Q4 high
C020664,18,Female,Central,54,Basic,11.83,1,1,24-11-2023,141.96,2023,2-5 yr,Q1 low
C020665,26,Male,North,78,Basic,17.35,0,0,02-06-2023,208.2,2023,5-10 yr,Q2
C020666,39,Male,Central,113,Premium,51.3,1,1,23-03-2021,615.6,2021,5-10 yr,Q4 high
C020667,55,Male,East,15,Basic,8.54,2,0,09-09-2024,102.48,2024,1-2 yr,Q1 low
C020668,42,Male,West,110,Standard,30.57,0,0,14-05-2023,366.84,2023,5-10 yr,Q3
C020669,36,Female,West,104,Standard,15.14,1,0,05-05-2021,181.68,2021,5-10 yr,Q1 low
C020670,38,Male,North,27,Basic,12.73,3,0,22-02-2019,152.76,2019,2-5 yr,Q1 low
C020671,23,Female,East,119,Basic,15.26,0,0,06-03-2022,183.12,2022,5-10 yr,Q1 low
C020672,49,Female,North,2,Standard,18.52,0,0,08-01-2020,222.24,2020,0-6 mo,Q2
C020673,30,Male,West,33,Basic,15.36,3,0,02-12-2024,184.32,2024,2-5 yr,Q1 low
C020674,22,Male,West,41,Basic,9.3,0,1,20-08-2020,111.6,2020,2-5 yr,Q1 low
C020675,41,Male,North,12,Standard,30.09,1,0,01-05-2020,361.08,2020,6-12 mo,Q3
C020676,36,Male,North,89,Basic,8.31,2,0,23-01-2019,99.72,2019,5-10 yr,Q1 low
C020677,45,Male,East,83,Standard,23.37,0,0,05-02-2025,280.44,2025,5-10 yr,Q2
C020678,32,Female,North,90,Standard,29.44,1,0,04-01-2022,353.28,2022,5-10 yr,Q3
C020679,25,Male,Central,115,Standard,15.85,0,0,11-10-2021,190.2,2021,5-10 yr,Q2
C020680,29,Male,West,102,Standard,25.97,2,0,13-05-2022,311.64,2022,5-10 yr,Q3
C020681,43,Male,North,102,Basic,19.46,3,0,17-10-2021,233.52,2021,5-10 yr,Q2
C020682,18,Female,North,106,Premium,86.35,0,0,28-01-2022,1036.2,2022,5-10 yr,Q4 high
C020683,30,Female,North,17,Premium,77.86,0,0,24-03-2019,934.32,2019,1-2 yr,Q4 high
C020684,43,Male,Central,78,Basic,6.12,3,0,22-06-2020,73.44,2020,5-10 yr,Q1 low
C020685,42,Male,East,61,Standard,22.08,2,0,09-04-2023,264.96,2023,5-10 yr,Q2
C020686,47,Male,East,71,Basic,19.58,1,0,16-08-2022,234.96,2022,5-10 yr,Q2
C020687,41,Female,South,120,Basic,5.48,1,0,07-07-2020,65.76,2020,5-10 yr,Q1 low
C020688,18,Male,East,100,Standard,21.09,0,0,14-11-2024,253.08,2024,5-10 yr,Q2
C020689,53,Female,East,49,Premium,47.49,1,1,13-02-2024,569.88,2024,2-5 yr,Q3
C020690,59,Non-binary,East,43,Enterprise,139.6,1,0,19-06-2021,1675.2,2021,2-5 yr,Q4 high
C020691,45,Male,South,6,Basic,6.79,0,1,06-10-2023,81.48,2023,0-6 mo,Q1 low
C020692,33,Female,Central,82,Premium,35.6,1,0,24-05-2020,427.2,2020,5-10 yr,Q3
C020693,29,Female,East,20,Basic,7.55,0,0,20-01-2022,90.6,2022,1-2 yr,Q1 low
C020694,39,Female,Central,31,Standard,30.59,1,0,06-07-2025,367.08,2025,2-5 yr,Q3
C020695,42,Female,North,95,Basic,7.61,1,0,21-06-2020,91.32,2020,5-10 yr,Q1 low
C020696,35,Female,South,96,Standard,32.62,0,0,14-01-2024,391.44,2024,5-10 yr,Q3
C020697,31,Female,Central,119,Basic,7.32,1,0,06-03-2019,87.84,2019,5-10 yr,Q1 low
C020698,49,Non-binary,West,32,Enterprise,248.58,0,1,27-08-2023,2982.96,2023,2-5 yr,Q4 high
C020699,40,Female,North,10,Standard,39.38,1,1,27-11-2024,472.56,2024,6-12 mo,Q3
C020700,31,Female,East,18,Basic,17.86,2,0,05-08-2022,214.32,2022,1-2 yr,Q2
C020701,18,Male,Central,64,Standard,16.72,2,0,07-10-2024,200.64,2024,5-10 yr,Q2
C020702,18,Female,North,4,Basic,8.93,1,0,01-08-2020,107.16,2020,0-6 mo,Q1 low
C020703,56,Female,North,90,Standard,21.13,1,0,05-10-2021,253.56,2021,5-10 yr,Q2
C020704,34,Female,West,1,Basic,11.61,3,0,12-03-2021,139.32,2021,0-6 mo,Q1 low
C020705,18,Female,North,40,Basic,16.55,0,0,11-08-2023,198.6,2023,2-5 yr,Q2
C020706,24,Female,North,81,Standard,21.7,1,1,05-01-2023,260.4,2023,5-10 yr,Q2
C020707,20,Male,East,65,Standard,33.67,3,0,26-03-2025,404.04,2025,5-10 yr,Q3
C020708,39,Female,East,116,Standard,27.05,0,0,30-10-2021,324.6,2021,5-10 yr,Q3
C020709,44,Female,West,41,Basic,19.2,3,0,02-06-2019,230.4,2019,2-5 yr,Q2
C020710,25,Female,Central,63,Premium,58.46,1,0,12-10-2019,701.52,2019,5-10 yr,Q4 high
C020711,40,Male,East,16,Standard,20.78,1,0,29-07-2020,249.36,2020,1-2 yr,Q2
C020712,25,Non-binary,East,4,Basic,14.47,0,0,02-12-2024,173.64,2024,0-6 mo,Q1 low
C020713,31,Female,South,116,Basic,5.75,0,0,04-06-2022,69,2022,5-10 yr,Q1 low
C020714,28,Male,South,7,Standard,32.52,0,0,26-09-2024,390.24,2024,6-12 mo,Q3
C020715,26,Male,South,16,Basic,14.98,1,0,23-03-2024,179.76,2024,1-2 yr,Q1 low
C020716,36,Female,North,57,Basic,13.84,0,0,22-11-2019,166.08,2019,2-5 yr,Q1 low
C020717,29,Male,South,103,Standard,26.77,1,0,18-06-2021,321.24,2021,5-10 yr,Q3
C020718,22,Male,East,17,Premium,71.94,1,0,17-09-2023,863.28,2023,1-2 yr,Q4 high
C020719,23,Male,West,118,Basic,15.46,1,0,16-04-2019,185.52,2019,5-10 yr,Q1 low
C020720,35,Male,North,62,Basic,17.79,0,0,05-08-2023,213.48,2023,5-10 yr,Q2
C020721,36,Female,East,113,Standard,16.78,1,1,30-08-2020,201.36,2020,5-10 yr,Q2
C020722,19,Male,West,90,Standard,36.04,0,0,14-10-2023,432.48,2023,5-10 yr,Q3
C020723,51,Male,North,51,Basic,11.46,2,0,03-10-2019,137.52,2019,2-5 yr,Q1 low
C020724,18,Female,West,81,Basic,11.09,4,1,11-05-2024,133.08,2024,5-10 yr,Q1 low
C020725,26,Male,North,118,Premium,56.6,2,0,12-11-2022,679.2,2022,5-10 yr,Q4 high
C020726,62,Male,North,50,Standard,18.36,0,0,30-07-2022,220.32,2022,2-5 yr,Q2
C020727,30,Female,South,103,Basic,10.01,1,0,24-01-2020,120.12,2020,5-10 yr,Q1 low
C020728,30,Male,South,24,Standard,29.93,0,0,29-10-2020,359.16,2020,1-2 yr,Q3
C020729,34,Male,East,77,Basic,7.82,2,0,03-10-2024,93.84,2024,5-10 yr,Q1 low
C020730,31,Female,West,42,Basic,9.73,1,1,07-08-2020,116.76,2020,2-5 yr,Q1 low
C020731,42,Female,East,106,Premium,46.56,2,1,22-09-2021,558.72,2021,5-10 yr,Q3
C020732,42,Male,North,63,Standard,39.7,1,1,17-06-2020,476.4,2020,5-10 yr,Q3
C020733,39,Female,South,112,Enterprise,208.36,0,0,16-01-2024,2500.32,2024,5-10 yr,Q4 high
C020734,39,Male,South,71,Standard,17.69,2,1,08-12-2022,212.28,2022,5-10 yr,Q2
C020735,40,Female,North,8,Standard,22.61,2,0,26-09-2024,271.32,2024,6-12 mo,Q2
C020736,39,Male,West,33,Standard,26.25,1,,13-03-2024,315,2024,2-5 yr,Q3
C020737,38,Male,North,111,Basic,19.53,2,0,17-09-2021,234.36,2021,5-10 yr,Q2
C020738,43,Male,East,31,Standard,34.32,0,0,12-01-2025,411.84,2025,2-5 yr,Q3
C020739,24,Male,West,47,Standard,22.46,0,0,30-07-2024,269.52,2024,2-5 yr,Q2
C020740,33,Male,Central,71,Basic,7.25,2,0,12-08-2023,87,2023,5-10 yr,Q1 low
C020741,34,Female,West,7,Standard,39.9,0,0,30-04-2021,478.8,2021,6-12 mo,Q3
C020742,29,Male,East,28,Basic,6.1,0,0,24-08-2022,73.2,2022,2-5 yr,Q1 low
C020743,34,Male,East,17,Standard,29.54,3,0,07-08-2023,354.48,2023,1-2 yr,Q3
C020744,42,Male,North,71,Basic,14.2,2,0,14-06-2020,170.4,2020,5-10 yr,Q1 low
C020745,46,Male,Central,104,Standard,16.88,3,0,25-06-2024,202.56,2024,5-10 yr,Q2
C020746,26,Prefer not to say,North,19,Basic,5.17,1,0,22-02-2020,62.04,2020,1-2 yr,Q1 low
C020747,44,Female,Central,74,Basic,18.38,2,1,03-10-2021,220.56,2021,5-10 yr,Q2
C020748,25,Male,North,70,Standard,24.65,0,1,09-03-2021,295.8,2021,5-10 yr,Q2
C020749,34,Female,Central,50,Basic,10.09,0,0,17-05-2022,121.08,2022,2-5 yr,Q1 low
C020750,32,Male,West,16,Standard,16.7,3,0,14-09-2023,200.4,2023,1-2 yr,Q2
C020751,18,Male,East,35,Premium,99.18,1,0,30-05-2025,1190.16,2025,2-5 yr,Q4 high
C020752,46,Male,West,5,Standard,30.16,2,1,30-11-2022,361.92,2022,0-6 mo,Q3
C020753,34,Male,South,104,Enterprise,199,2,1,07-05-2022,2388,2022,5-10 yr,Q4 high
C020754,35,Female,East,13,Basic,17.42,0,0,27-08-2024,209.04,2024,1-2 yr,Q2
C020755,18,Female,South,18,Basic,5.4,0,0,27-01-2025,64.8,2025,1-2 yr,Q1 low
C020756,26,Female,South,73,Standard,30.77,1,0,13-09-2023,369.24,2023,5-10 yr,Q3
C020757,19,Male,North,51,Basic,10.19,1,0,10-03-2024,122.28,2024,2-5 yr,Q1 low
C020758,43,Male,North,57,Standard,30.09,0,0,02-02-2024,361.08,2024,2-5 yr,Q3
C020759,43,Male,East,19,Basic,5.86,0,0,18-08-2020,70.32,2020,1-2 yr,Q1 low
C020760,27,Male,East,26,Standard,24.36,2,0,07-11-2021,292.32,2021,2-5 yr,Q2
C020761,19,Male,West,31,Standard,29.26,1,0,30-07-2020,351.12,2020,2-5 yr,Q3
C020762,25,Female,Central,61,Premium,61.69,1,0,30-01-2021,740.28,2021,5-10 yr,Q4 high
C020763,46,Male,North,115,Basic,17.75,2,1,30-01-2022,213,2022,5-10 yr,Q2
C020764,55,Male,North,44,Standard,34.37,3,1,26-08-2019,412.44,2019,2-5 yr,Q3
C020765,29,Male,South,14,Standard,16.23,3,1,28-03-2020,194.76,2020,1-2 yr,Q2
C020766,29,Prefer not to say,North,8,Standard,15.45,1,1,23-02-2023,185.4,2023,6-12 mo,Q1 low
C020767,27,Female,East,80,Premium,51.45,0,0,13-03-2024,617.4,2024,5-10 yr,Q4 high
C020768,45,Male,North,100,Premium,66.46,1,0,06-09-2019,797.52,2019,5-10 yr,Q4 high
C020769,29,Male,Central,94,Basic,18.73,1,0,28-08-2023,224.76,2023,5-10 yr,Q2
C020770,33,Female,East,73,Basic,9.58,2,1,24-09-2019,114.96,2019,5-10 yr,Q1 low
C020771,32,Male,North,53,Basic,11.64,3,1,10-07-2022,139.68,2022,2-5 yr,Q1 low
