Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date
C023040,61,Female,North,43,Basic,13.92,2,0,01-12-2020
C023041,36,Female,North,29,Premium,42.52,1,0,14-11-2019
C023042,31, m ,North,101,Standard,35.76,2,1,16-10-2024
C023043,42,MALE ,East,12,entry,₹17.28,0,Yes,12-09-2021
C023044,41,Female,South,106,Enterprise,139.85,2,0,06-07-2020
C023045,22,Male,West,107,Standard,38.99,0,0,31-03-2020
C023046,29,Male,East,53,Premium,71.64,1,0,09-08-2024
C023047,36,nonbinary,West,27,mid,28.65,1,0,15-01-2022
C023048,48,Male,East,33,Standard,21.74,1,0,16-02-2020
C023049,46,Female,North,60,Standard,23.72,1,0,13-04-2020
C023050,28,Female,East,35,STD,21.56,2,0,24-01-2021
C023051,26, Female  ,South,113,Basic,7.85,0,0,12-02-2023
C023052,18,MALE ,Ctr,103,Standard,33.77,0,0,13-03-2019
C023053,31,Male,South,1,Basic,9.39,2,0,21-02-2019
C023054,39,Male,West,88,Standard,35.49,4,0,02-12-2024
C023055,26,Female,South,87,Premium,99.28,0,1,26-07-2024
C023056,33,Female,SOUTH,88,Standard,22.73,2,0,16-12-2022
C023057,25,Male,West,33,Basic,17.76,1,0,07-09-2020
C023058,31, fem ,South,93,Enterprise,231.03,2,0,12-08-2025
C023059,46,Female,South,8,Basic,₹14.83,2,0,04-01-2025
C023060,27,Male,West,55,BASIC,11.95,0,0,17-08-2023
C023061,38,Female,Central,60,Standard,26.51,2,No,25-08-2023
C023062,18,Female,North,4,Basic,9.81,0,0,08-01-2025
C023063,50,Female,North,16,Basic,16.54,1,1,10-11-2019
C023064,39,Male,South,64,Basic,₹8.75,4,Yes,19-12-2019
C023065,59,Male,North,91,Basic,11.7,1,0,06-08-2020
c023066,37,Male,West,29,Premium,68.08,1,0,07-11-2019
C023067,34,Female,West,7,Standard,35.84,2,1,24-04-2022
C023068,24,Female,East,104,entry,12.99,1,0,30-03-2020
C023069,43,Male,East,112,standard,16.86,2,0,29-10-2023
C023070,33,Male,North,92,Premium,59.78,4,1,05-02-2023
C023071,44,MALE ,West,47,STD,26.39,0,0,08-10-2022
C023072,23,M,East,46,Standard,15.35,1,0,13-12-2022 00:00
C023073,37,FEMALE,SOUTH,52,Premium,38.84,1,0,31-12-2023
C023074,42,Female,Est,52,Premium,87.25,2,1,15-05-2022
C023075,35, Male  ,East,2,Premium,99.09,2,0,21-05-2022
C023076,35,Female,North  ,90,Standard,35.59,1,0,31-05-2019
C023077,52,Male,South,120,Basic,₹13.61,1,0,13-05-2021
C023078,25,Male,East,86,Basic,₹10.09,2,1,09-04-2024
C023079,31,Male,West,94,Premium,94.78,1,0,18-12-2023
C023080,21,Male,East,19,Standard,35.05,1,0,06-07-2022
C023081,24, m ,Central,23,Basic,11.92,2,0,22-10-2021
C023082,30,Male,West,115,Basic,6.44,0,Yes,03-10-2020
C023083,18,Male,Central,42,enterprise,123.9,0,0,29-10-2024
C023084,47,Male, Central  ,14,Basic,19.4,1,0,01-05-2025
C023085,31,Male, South,118,Premium,83.43,1,0,10-05-2023
C023086,28,Female,Central,91,STD,25.55,0,0,06-07-2024
C023087,34,Male,Sth,7,Basic,13.53,1,0,03-11-2024
C023088,24, m ,West,24,Basic,11.68,2,No,08-07-2021
C023089,24,Female,Central,111,Standard,₹16.85,0,Yes,31-12-2026
C023090,31,Male,South,70,entry,5.14,0,0,26-06-2024
C023091,26,MALE ,North,6,entry,₹13.83,0,0,11-05-2020
C023092,48,MALE ,South,73,Standard,20.85,1,0,01-06-2022
C023093,34,Male,South,41,premium,42.66,1,0,23-05-2019
C023094,19,male,East,9,Premium,91.87,1,0,20-04-2022
C023095,36, fem ,Ctr,99,Basic,18.44,1,1,28-11-2019 00:00
c023096,21,Female,East,118,mid,20.18,1,Yes,02-08-2022
C023097,37,Female, Wst  ,3,Standard,36.51,0,0,07-04-2022
C023098,18, Female  ,North,7,Premium,43.26,0,0,13-07-2025
C023099,31,Female,South,112,Basic,9.3,1,Yes,16-08-2022
C023100,48, m ,East,24,premium,64.49,0,0,21-03-2020
C23101 ,26,Male,East,33,Basic,5.32,4,0,09-12-2023
C023102,27,Male,West,86,Basic,6.58,2,0,14-09-2021
C023103,34,Female,Central-,102,Basic,12.57,2,No,03-11-2024
C023104,21,Male,Central,32,Standard,19.19,1,No,02-03-2021
C023105,44,Female,Central,112,Standard,34.05,1,0,22-08-2020
C023106,37,Female,North,39,Basic,17.64,1,0,15-04-2025
C023107,24,male,East,3,Standard,29.23,2,1,28-03-2019
C023108,18,Female,South,42,Basic,10.77,1,0,26-09-2023
C023109,56,Female,Wst,99,PRM,37.25,1,0,18-05-2022
C023110,49,M,West,63,Premium,91.39,1,0,02-04-2022
C023111,37,Female,North,24,Basic,15.52,0,0,25-09-2020
C023112,38, m ,South,37,Standard,16.07,0,0,05-11-2021
C023113,26,Male,West,50,Enterprise,94.93,2,0,09-12-2019
C023114,35,Female,Central,28,PRM,52.29,0,0,06-03-2021
C023115,28,Male,North,102,Standard,27.56,1,0,26-03-2024
C023116,31,M,West,59,Standard,26.87,1,0,30-03-2025
C023117,18,Non-binary, South  ,104,BASIC,5.03,0,0,27-06-2024
C023118,55,Male,North,39,Standard,18.9,0,0,21-06-2020
C023119,45,male,West,16,standard,37.86,1,Yes,17-10-2023
C023120,24,Male,West,63,Standard,34.66,4,0,15-04-2022
C023121,25,Female,EAST,1,Standard,34.11,2,Yes,03-01-2022
C023122,29,Female,East,37,starter,9.04,0,0,05-05-2019
C023123,29,Female,North,52,Standard,16.89,3,0,02-05-2022
C023124,39,Female,North,4,PRM,49.12,1,0,21-08-2020
C023125,36,Male,Central,111,Standard,18.15,2,0,17-03-2020
C023126,23,Female,Ctr,23,Basic,₹19.52,1,Yes,29-05-2019
C023127,20,Female,North,88,BASIC,13.05,0,0,07-06-2022
C023128,18,Male,North,72,Standard,16.35,2,0,03-03-2020
C023129,49,Non-binary,South,80,Basic,6.88,0,0,14-07-2021
C023130,41,Male,North,114,Basic,6.49,0,0,28-09-2023
C023131,30,FEMALE,West,36,Standard,33.14,1,0,16-08-2024
C023132,36,Male,West,96,Premium,68.54,3,0,31-12-2024
C023133,27,Male,South,73, pro ,34.32,0,1,09-07-2022
C023134,27,Female,North,77,STD,19.87,2,0,23-06-2023
C023135,36,Male,North,90, Standard  ,16.55,1,0,12-05-2024
C023136,44,Female,Nrt,88,PRM,86.15,1,0,30-06-2022
C023137,42,Male,West,66,Standard,38,0,0,27-08-2023
C023138,37,Male,EAST,63,standard,25.55,2,1,24-11-2021
C023139,25,Female,West,19,BASIC,7.32,1,0,13-07-2025
C023140,31,Male,Central,82,Premium,57.29,1,0,01-06-2022
C023141,46,Male,North  ,6, Standard  ,38.72,1,1,15-12-2024
C023142,46,Female,East,89,Basic,17.5,0,0,23-05-2023
C023143,24,Female,Central-,100,Premium,51.02,2,0,05-07-2024
C023144,34,F,East,67,Corporate,115.07,-2,0,18-08-2022
C023145,45,Male,Central,8,Standard,28.18,0,Yes,02-01-2024
c023146,41,Female,Central,54,Premium,72.93,1,0,24-03-2021
C023147,32,Female,East,105,Premium,54.12,0,No,31-10-2024
C023148,27,M,North  ,106,ENT,222.16,0,0,13-01-2019
C023149,44,Female,North  ,14,Basic,19.83,1,1,04-01-2020
C023150,29,Male,East,82,Premium,65.22,1,1,21-11-2019
C023151,25,MALE ,West,1,Premium,84.54,3,1,05-11-2020
C023152,19,F,South,56,Standard,39.13,0,1,21-10-2019 00:00
C023153,25,MALE , South  ,117, Standard  ,23.8,3,0,16-11-2019
C023154,18,Male,South,60,Basic,9.87,0,0,21-05-2019
C023155,33,Male,North,49,starter,14.71,2,No,03-07-2024
C023156,18,Female, South,110,PRM,76.75,1,0,19-09-2019
C023157,46,male,West,67,Premium,45.19,1,0,10-12-2023
C023158,31,Female,Est,68,Basic,5.78,1,1,19-12-2019
C023159,61,Male,Nrt,27,Basic,15.19,1,0,15-02-2024
C023160,25,FEMALE,North,18,Premium,60.92,0,0,08-06-2025
C023161,18,Female,Central,35,Standard,35.68,2,Yes,04-01-2024
C023162,29,Male,North,108,Basic,17.15,0,0,01-06-2022
C023163,25,Non-binary,Nrt,48,Premium,35.02,0,0,11-08-2023
C023164,28,Male,East,15,Standard,23.21,1,0,18-06-2020
C023165,27, fem ,North,105,Premium,47.95,0,0,03-03-2024
C023166,31,Male,Central,105,ENT,216.15,0,0,24-05-2025
C023167,18,Female,North,86,Basic,₹15.53,0,0,16-05-2024
C023168,25,Male,West,26,Standard,18.17,4,1,28-01-2025
C023169,30,Female,North,7,Basic,6.89,2,Yes,19-06-2024
C023170,45,Male,East,92,Premium,75.84,2,0,08-06-2022
C023171,22,M,Central,57,standard,29.59,1,0,30-05-2019
C023172,30,Female,North,28,Standard,₹34.89,2,0,11-03-2024
C23173 ,41,F,North,50,Standard,17.74,0,1,26-04-2024
C023174,27,Male,North,100,mid,28.03,0,0,11-05-2019
C023175,26,Male,North,79,standard,17.08,2,0,26-10-2020
C023176,34,Male,East,88,Standard,15.11,2,0,08-27-2022
C023177,18,MALE ,South,36,Premium,80.81,1,0,05-15-2023
C023178,18,Female,North,98,Premium,50.23,0,0,24-08-2025
c023179,27,Male,North,118,Enterprise,189.76,0,0,16-07-2019
C023180,36,Female,SOUTH,85,Standard,32.11,1,0,09-25-2024
C023181,40,Female,East,21,Basic,10.1,2,Yes,28-04-2021
C023182,18,Male,North,2,Basic,8.54,2,0,30-08-2022
C023183,39,Male,West,78,basic,11.24,1,1,16-11-2023
C023184,42,Female,West,33,Premium,73.28,0,0,06-05-2019
C023185,31,Male,NORTH,10,Basic,17.07,0,0,26-04-2023
C023186,38,Male,East,94, pro ,₹23.53,3,0,15-01-2024
C023187,36,F,East,75,Standard,27.57,2,0,13-11-2020
C023188,42,Female,South,109,Basic,7.89,0,No,11-05-2025
C023189,41,Male, North  ,12,Standard,28.22,2,Yes,17-05-2020
C023190,42,Male,South,78,Standard,23.48,1,0,23-11-2020
C023191,61,Male,Sth,67,Standard,18.3,0,0,19-07-2023
C023192,40,Female,East,97,Basic,13.13,2,Yes,14-08-2022
C023193,29,Male,East,13,enterprise,123.65,0,1,06-01-2025
C023194,37,F,South,24,Standard,24.37,0,0,05-08-2021
C023195,50,Female,North,38,Basic,7.46,0,Yes,03-09-2020
C023196,35,Male,East,116,Basic,14.11,0,Yes,10-02-2024
C023197,24,M,Central-,92,Standard,34.7,2,0,18-05-2020
C023198,43,Male,Central,54,Basic,11.65,1,0,10-12-2021
C023199,22,M,West,49,Standard,28.18,2,0,21-07-2024
C023200,24,Male,East,66,Basic,11.07,0,0,11-09-2022
C023201,27,Male,South,19,mid,18.24,1,1,24-10-2021
C023202,35,female,North,68,Premium,65,0,1,10-01-2019
C023203,18,Male,Est,67,Basic,17.32,2,1,26-09-2023
C023204,47,Male,WEST,118,Basic,9.49,0,,09-01-2020
C023205,21,Male,Central,64,Standard,34.67,1,1,08-17-2023
C023206,26,Male,West,55,Basic,14.74,0,0,10-01-2023
C023207,34,Female,North,101,Standard,33.59,1,0,13-07-2025
C023208,37,Female,Est,11,Enterprise,100.65,2,0,13-05-2019
C023209,33,M,South,40,basic,8.59,2,0,17-04-2021
C023210,37,Male,South,84,Enterprise,181.49,1,0,25-01-2022
C23211 ,32,Male,North,97,Premium,43.4,2,0,23-05-2020
C023212,18,Female,North,106,Standard,25.12,0,0,14-09-2024
C023213,36, m ,   West ,42,Premium,51.79,1,0,04-05-2025
C023214,38,M,Central,79,Basic,10.95,1,No,26-01-2022
C023215,34, m ,West,23,Enterprise,108.91,1,0,29-03-2024
C023216,28,M,Est,63,Basic,12.28,0,0,23-07-2021
C023217,32,female,North,9,Standard,39,2,0,10-11-2021
C023218,54,FEMALE,North,93,Standard,36.09,3,0,13-08-2022 00:00
C023219,56,Non-binary,South,112,Standard,₹26.02,0,0,08-11-2022
C023220,43,Male,Est,113,premium,₹37.15,2,0,31-07-2021
C023221,42,Male,North,120,Basic,9.38,2,0,07-08-2023
C023222,39,Female,North,84,Basic,7.24,2,Yes,03-03-2023
C023223,40,F,East,70,starter,6.25,2,0,20-01-2024
C023224,32,M,North,79, Basic  ,18.18,1,No,17-11-2023
C023225,45,Male,South,40,Premium,52.23,1,0,25-01-2024
C023226,48,Female,South,77,Premium,56.02,1,1,09-18-2024
C023227,37,Female,SOUTH,25,starter,19.9,1,0,08-07-2025
C023228,52,Male,Central,17,Basic,₹11.70,0,0,31-08-2022
c023229,33, fem ,West,78,standard,35.01,2,1,09-01-2025
C023230,52,MALE ,East,59,Premium,99.42,2,0,17-05-2021
C023231,34,female,South,48,Standard,23.61,0,Yes,05-08-2019
C023232,24,Male,East,98,STD,₹35.49,2,0,30-08-2022
C023233,33,Female,West,53,Basic,19.09,3,0,24-03-2022
C023234,42,female,Wst,93,Basic,10.37,2,1,26-07-2021
C023235,74,Male,East,92,gold,67.27,0,0,30-11-2023
C023236,36,Male,North,103,Basic,9.39,4,1,26-09-2021
C023237,30,Female,Ctr,33,Premium,38.1,2,0,04-10-2019
C023238,42,Male,North,13, Premium  ,71.87,4,0,20-07-2025
C023239,28,Male,South,109,Standard,23.48,2,0,30-03-2023
C023240,43,Male,East,80,Basic,6.67,2,0,05-10-2019
C023241,33,Female,Central,90,Premium,48.99,3,0,05-07-2019
C023242,38,Male,West,113,Standard,₹30.35,2,0,06-09-2023
C023243,42,Male,West,57,Standard,26.43,0,No,24-04-2021
C023244,31, Male  ,East,38,Basic,13.35,2,0,30-05-2025
C023245,33,Female,South,25,Standard,36.84,1,0,22-02-2020
C023246,42,Male,Wst,16,Standard,₹28.33,0,0,01-01-2023
C023247,28,Male,North,16,Premium,80.02,1,1,03-02-2020
C023248,25,Female,East,67,Basic,10.97,2,0,07-06-2025
C023249,39,Male,North,6,Standard,23.63,1,0,25-07-2025
C023250,47,Male,West,119,Standard,18.04,2,0,25-06-2019
C023251,22,Female,South,98,Premium,92.2,2,0,31-05-2022
C023252,26, m ,Central,36,Premium,62.6,1,0,03-01-2022
C023253,23,Non-binary,Nrt,8,starter,15.44,0,0,20-03-2023
C023254,34,Male,Central-,98,Premium,₹87.62,2,0,30-10-2022
C23255 ,30,female,Est,114,Basic,16.61,1,0,31-03-2023
C023256,38,Female,Central,5,standard,19.94,2,1,09-07-2025
C023257,25,Male,South,105,Standard,28.67,0,0,27-03-2025
C023258,45,Female,East,4,Basic,6.88,2,0,19-09-2023
C023259,35,Female,North,71,Premium,51.92,4,0,15-09-2019
C023260,30,F,Wst,10,STD,38.07,1,0,24-02-2020
C023261,30,Male,North,9,Basic,6.39,0,0,12-12-2023
C023262,32,Female,West,34,Premium,67.2,2,0,31-01-2021
C023263,43,Male,East,81,Standard,32.58,1,0,13-06-2025
C023264,34, Female  , South,71,Basic,9.29,2,0,23-01-2021
C023265,37,Female,West,52,starter,13.2,0,0,16-07-2023
C023266,42,Female,North,90,Standard,16.03,2,0,11-11-2021
C023267,31,Female,South,95,Standard,29.92,2,0,17-01-2025
C023268,43,Female,Central,119,Premium,51.43,2,0,07-05-2022
C023269,31,Female,Central,34,Basic,₹18.82,1,0,15-08-2021
C023270,34,F,West,95,Premium,75.44,2,No,26-01-2025
C023271,54,Female,EAST,50,Premium,47.66,0,1,11-01-2025
C023272,21,Male,South,37,Premium,₹47.65,1,0,29-04-2025
C023273,35,Female,South,17,Basic,14.28,0,0,19-03-2025
C023274,26,Male,North,114,Basic,5.67,0,1,24-01-2025
C023275,31,Male,North,17,Standard,23.24,1,0,02-12-2023
C023276,29,Male,Est,103, starter  ,18.7,0,0,14-03-2023
C23277 ,40, Female  ,North,85,Premium,₹64.11,2,0,19-01-2022
C023278,28,male,Central,83,Basic,₹11.14,1,No,21-01-2021
C023279,50,Male,West,30,starter,6.1,0,Yes,28-11-2023
C023280,38,Male,East,31,Standard,30.29,1,0,17-12-2020
C023281,0,Female,East,25,Basic,5.76,1,1,02-09-2020
C023282,36,male,North,49,Standard,26.6,1,0,10-02-2025
C023283,60, fem ,West,59,Premium,57.6,0,0,09-04-2021
C023284,25,Male,West,45,Basic,9.77,1,0,11-06-2022
C023285,31,Male,North,6,gold,48.15,0,0,06-05-2019
C023286,30,Female,WEST,51,Standard,30.51,1,0,26-10-2023
C023287,19,Male,North,17,starter,13.42,0,0,17-12-2020
C023288,43,Female,East,5,Basic,15.32,2,1,07-06-2020
C023289,18,Prefer not to say,West,74,Standard,32.15,4,0,20-11-2021
C023290,37,MALE ,Central,102,Premium,53.38,0,0,06-08-2023
C023291,48,Female,West,82,entry,8.53,0,0,12-12-2024
C023292,34,M,East,57,Enterprise,248.23,4,No,02-05-2022
C023293,47,Male,East,90,Basic,5.76,2,0,08-06-2021
C023294,64,Female,East,65,Basic,6.88,0,1,27-01-2020
C023295,43,Male,Est,79,Basic,7.07,2,0,19-04-2025
C023296,59,Female,EAST,1,BASIC,₹13.57,1,No,29-04-2022
C023297,30,Female,North,17,Standard,23.48,3,0,21-10-2021
C023298,18,Female,East,45,starter,13.24,0,No,21-04-2023
C023299,48,Female,SOUTH,80,Standard,₹29.40,3,1,21-04-2020
C023300,37,Male,Central,50,Basic,₹5.37,2,0,06-02-2019
C023301,29,Male,West,271,Premium,57.95,1,1,18-12-2020
C023302,21,Male, West  ,23,Basic,9.66,3,0,11-12-2021
C023303,55, fem ,Central,63,Basic,11.38,0,0,15-01-2021
C023304,48,Male,NORTH,49,basic,8.3,1,No,01-06-2022
C023305,48,Female, West  ,107,Standard,38.7,4,0,16-12-2022
C023306,25,Male,Central,94,Standard,17.16,0,0,11-08-2025
C023307,31, m ,West,91, Basic  ,16.1,2,0,20-10-2023
C023308,45,male,Central,57,Premium,45.89,2,0,02-05-2023
C023309,25,Male,West,51,gold,40.34,0,0,22-07-2022
C023310,42,Male,West,98,Standard,24.54,1,0,02-09-2020
C023311,28,Female,East,49,Standard,16.22,0,0,25-10-2023
C023312,40,Male,Central,35,Premium,97.35,4,0,27-01-2022
c023313,33,Male,East,102,mid,27.89,1,0,21-07-2021
C023314,28,Male,North,12, Basic  ,11.88,4,1,16-07-2024
C023315,18,Male,North,10,Basic,9.49,1,1,18-09-2019
C023316,47,Female,West,110,STD,30.9,2,1,01-03-2024
C023317,45,male,West,120,Basic,13.57,0,Yes,06-05-2020
C023318,41,Male,West,114,Standard,30.6,0,0,18-07-2022
C023319,18,MALE ,NORTH,76,Basic,5.98,2,0,24-01-2024
C023320,21,nonbinary,West,19,Basic,15.81,1,0,29-10-2024
C023321,53,Male,West,76,Premium,86.52,2,0,16-10-2020
C023322,39,Female,North,22,entry,8.46,2,0,08-12-2022
C023323,27,  fem   ,South,61,Enterprise,109.8,1,0,04-01-2019
C023324,39,Male,East,82,Premium,86.77,3,0,02-07-2022
C023325,32,M,West,91,Basic,10.87,0,0,03-02-2020
C023326,34,Female,Central,73,Basic,12.61,0,0,07-11-2022
C023327,27,Male,East,56,Basic,12.95,0,Yes,15-03-2019
C023328,45,Female,EAST,80,Basic,19.99,3,0,05-05-2023
C023329,28,Prefer not to say,East,33,Basic,9.13,1,0,01-06-2025
C023330,48,Female,North,35,standard,21.49,0,0,11-04-2021
C023331,19,Female,East,22,Standard,₹28.13,1,0,26-08-2024
C023332,33,Female,West,53,Basic,9.55,2,0,14-12-2019
C023333,50,FEMALE,North,66,Standard,39.38,4,0,02-06-2019
C023334,35,Male,North  ,65,entry,₹13.83,2,1,18-04-2022
C023335,37,Male,North  ,36,premium,85.51,2,0,11-04-2019
C023336,28,Male,South,70,Standard,24.75,1,0,15-09-2019
C023337,20,Female,East,103,Standard,26.89,0,,03-10-2019
C023338,24,Female,East,41,Standard,20.38,1,0,27-10-2024
C023339,27, fem ,Central,113,Basic,8.22,1,0,07-21-2025
C023340,39,Female,East,94,Premium,84.39,0,0,08-07-2020
C023341,24,Female,North,105,gold,59.88,2,1,30-07-2021
C023342,42,Male,Central,68,Standard,29.29,0,0,27-09-2024
C023343,20,Male,Central,86,Premium,93.27,2,Yes,08-01-2020
C023344,50,Female,Nrt,56,Standard,22.82,1,0,13-12-2024
C023345,30, m ,EAST,102,Standard,27.02,3,0,05-10-2021
C023346,25,Male,North,45,Standard,21.21,1,1,13-03-2020
C023347,41,Female,EAST,86,Premium,₹60.21,3,1,24-09-2022
C023348,26,MALE ,South,51,Basic,7.7,0,0,01-03-2024
C023349,29,Male,North,48,Basic,14.81,1,0,04-06-2019
C023350,34,Female,North,76,Basic,₹16.31,3,0,08-05-2021
C023351,37,Male,Sth,117,Basic,7.45,2,No,30-03-2022
C023352,30,Male,South,13,starter,₹5.37,0,0,29-04-2020
c023353,32,Non-binary,Central,40,Standard,15.53,1,0,21-03-2021
C023354,45,Male,North,50,Basic,15.93,0,0,07-05-2024
C023355,45, fem ,East,55,Basic,₹13.48,0,0,08-12-2023
C023356,32,Female,NORTH,31,Premium,86.45,4,0,31-12-2024
C023357,26,female,Est,4,Premium,72.42,1,No,18-07-2019
C023358,32,Female,Est,77,Standard,31.06,0,0,26-10-2021
C023359,18,Female,North,84,Premium,₹43.65,0,0,25-09-2019
C023360,34,Female,East,49,Premium,35.89,2,0,17-08-2023
C023361,34,Male,West,6,Basic,6.1,1,0,28-11-2024
C023362,18,Male,East,80,Corporate,164.65,1,0,28-06-2021
C023363,33, fem ,West,24,Premium,54.71,3,0,23-09-2020
C023364,34,Male,East,58,Basic,7.37,2,0,10-05-2023
C023365,25,Male,West,64,Standard,26.33,0,No,09-06-2020
C023366,32,FEMALE,South,117,Basic,17.22,3,0,17-07-2021
C023367,32,Female,Central,1,Basic,9.45,0,0,10-09-2024
C023368,36,male,Ctr,64,Standard,36.87,1,,02-09-2024
C023369,41,Female,South,71,Premium,76.69,3,0,20-10-2020
C023370,26,Female,East,57,Basic,11.92,4,0,06-05-2020
C023371,40,Female,Sth,25,Premium,57.44,0,0,22-08-2022
C023372,47,Male,Central,70,Premium,85.13,1,0,05-08-2019
C023373,39,MALE ,South,119,Basic,18.79,3,0,11-04-2024
C023374,18,Male,East,23,basic,6.93,1,0,11-01-2023
C023375,24,Female,Sth,44,Basic,14.84,1,0,25-06-2024
C023376,37,Male,North,107,Enterprise,215.91,1,1,09-03-2023
C023377,31,male,North,63,Standard,22.12,0,1,18-02-2019
C023378,21, Male  ,North,96,Basic,19.1,0,0,13-03-2023
C023379,26,Male,East,100,basic,6.49,0,1,19-08-2019
C023380,32,Male,East,66,PRM,86.83,1,0,02-11-2024
C023381,39,Male,West,101,Standard,23.44,0,1,12-09-2020
C023382,31,Non-binary,Central,76,Basic,7.54,0,1,01-01-2022
C023383,50,Female,West,66,Basic,18.65,1,Yes,23-10-2022
C023384,36,Male,West,103,standard,34.9,3,0,04-05-2020
C023385,37, Female  ,West,18,Standard,₹30.25,2,0,17-06-2021
C023386,44,FEMALE,West,58,Basic,19.98,1,1,22-11-2020
C023387,42,Female, South  ,9,Basic,11.06,6,1,28-07-2019
C023388,27,MALE ,South,4,Premium,99.67,1,0,20-04-2020
C023389,34,nonbinary,South,60,Standard,17.64,2,0,05-08-2023
C023390,37,Male,East,21,Standard,38.28,0,0,02-12-2019
C023391,29,Female,NORTH,100,Standard,₹38.17,0,0,11-05-2020
C023392,29,Male,North,18,Premium,75.1,1,0,11-03-2025
C023393,38,Female,Central,74,Premium,86.09,0,0,23-01-2021
C023394,43,MALE ,North,32,Premium,62.29,4,0,18-01-2022
C023395,45,Male,West,25,Basic,13.06,1,0,10-04-2025
C023396,24,Female,South,17,Standard,32.01,0,1,23-10-2020
C023397,24,Female,East,46,Premium,99.47,1,0,15-09-2023
C023398,33,Female,South,34,Premium,43.11,2,0,27-03-2019
C023399,32,Male,Central,17,Premium,54.81,1,Yes,23-03-2022
C023400,42,Male,East,37,Standard,33.34,1,0,31-05-2021
C023401,18,Female,North,74,Premium,89.47,0,0,20-10-2019
C023402,41,FEMALE,North,102,Premium,64.12,0,1,31-05-2024
C023403,45,Female,North,110,Basic,12.67,2,0,04-10-2024
C023404,29,Non-binary,West,22,Enterprise,199.26,1,0,04-06-2023
C023405,30,Female,North,7,Standard,33.57,3,0,27-10-2024
C023406,41,Female,West,53,Enterprise,126.77,0,Yes,16-10-2021
C023407,35,Male,East,54,Standard,38.98,1,0,04-01-2019
C023408,22,M,North,37, pro ,38.04,2,0,28-02-2025
C023409,20,Male,South,91,Basic,12.09,0,1,12-05-2024
C023410,38,Male,East,102,Enterprise,157.13,1,0,19-05-2021
C023411,20,Female,South,53,entry,13.41,1,0,12-03-2021
C023412,29,Male,East,65,Standard,15.84,0,0,02-02-2025
C023413,35,Female,Central,116,Standard,24.67,3,0,08-09-2023
C023414,45, Male  ,North,57,STD,21.2,2,1,19-04-2021
C023415,33,Female,North,55,Basic,5.48,1,0,16-03-2024
C023416,42,Male,East,80,Basic,14.35,1,0,29-10-2022
C023417,46,F,North  ,107,BASIC,₹7.97,1,0,05-10-2023
C023418,40,Male,South,44,PRM,43.81,0,1,12-12-2019
C023419,35,Male,North,18,BASIC,16.52,1,Yes,15-02-2022
C023420,48,female,South,73, pro ,₹31.64,1,0,27-09-2024
C023421,44,Female,West,68,Basic,7.42,2,Yes,14-05-2021
C023422,24, Male  ,East,45,Standard,15.07,1,0,02-12-2019
C023423,18,Female,East,17,Basic,8.12,1,0,25-11-2019
C023424,19,Female,West,76,Standard,₹16.30,4,0,16-11-2020
